#,Ticker,Company Name,Market Cap,Close,Previous Close,Change,% Change,Volume,Avg Volume,Relative Volume,Avg Dollar Volume,ADR %,Relative Measured Volatility,21 EMA,50 EMA,150 EMA,200 EMA,200 EMA 1M,52 Week Low,52 Week High,Sector,Industry,Exchange,Pocket Pivot,RS New High,Tight Range,Inside Day,Think 40,Episodic Pivot,RS Score,RS STS %,RS Rating,RS Rating 3M,RS Rating 6M,RS Rating 1Y,AS Rating 1M,AS Rating 3M,AS Rating 6M,AS Rating 1Y,Sector Rank,Industry Rank,Industry Rank By AS
3213,LEGH,Legacy Housing Corporation,547476352,22.7,23.31,-0.61,-2.62,70600,87974,0.78,2010107,2.83,49.85,23.04,23.18,24.08,24.24,24.54,21.58,29.3,Consumer Cyclical,Residential Construction,NMS,1,0,0,0,0,0,-6,19,21,68,30,38,38,13,40,31,8,140,21
3214,APPN,Appian Corporation,2126637952,28.65,29.09,-0.44,-1.51,405900,627266,0.62,19313329,3.86,13.15,29.95,30.31,31.46,32.01,32.53,24.0,43.33,Technology,Software - Infrastructure,NGM,1,0,0,1,0,0,-6,10,21,27,39,10,21,42,22,24,1,44,86
3215,STRW,"Strawberry Fields REIT, Inc.",580093376,10.44,10.42,0.02,0.19,23700,51542,0.4,537162,3.98,22.97,10.41,10.49,10.67,10.6,10.61,8.7,12.9,Real Estate,REIT - Healthcare Facilities,ASE,0,0,1,0,0,1,-6,48,21,68,47,47,38,14,36,27,13,76,62
3216,LKQ,LKQ Corporation,9677969408,37.49,38.38,-0.89,-2.32,1765300,2010968,0.86,78884992,2.05,53.66,38.34,38.89,39.38,39.68,40.08,35.56,46.64,Consumer Cyclical,Auto Parts,NMS,0,0,0,0,0,0,-6,10,21,80,18,13,25,8,60,27,8,22,37
3217,EXPI,"eXp World Holdings, Inc.",1571060096,10.06,10.32,-0.26,-2.52,712400,1208002,0.59,10425735,3.45,39.68,9.54,9.21,9.9,10.32,10.5,6.9,15.39,Real Estate,Real Estate Services,NGM,0,0,0,0,1,0,-6,86,21,30,22,20,86,46,30,23,13,99,66
3218,CZR,"Caesars Entertainment, Inc.",6203685376,29.83,30.84,-1.01,-3.27,4100200,5036268,0.78,142537666,3.61,48.4,29.24,28.62,30.63,31.88,32.49,21.4,45.93,Consumer Cyclical,Resorts & Casinos,NMS,1,0,0,1,1,0,-6,76,21,15,7,14,91,64,30,17,8,32,2
3219,ESCA,"Escalade, Incorporated",182676432,13.25,14.02,-0.77,-5.49,17700,17028,1.04,243876,3.76,83.44,14.09,14.29,14.4,14.36,14.44,12.54,16.99,Consumer Cyclical,Leisure,NGM,0,0,0,1,0,0,-6,5,21,68,47,22,20,7,31,37,8,73,43
3220,TDOC,"Teladoc Health, Inc.",1387690880,7.91,8.27,-0.36,-4.35,6146200,6482934,0.95,49648853,5.93,32.23,8.06,7.82,8.51,9.01,9.22,6.35,15.21,Healthcare,Health Information Services,NYQ,0,0,0,0,1,1,-6,33,21,18,17,1,89,49,16,24,9,61,106
3221,JBS,JBS N.V.,28791195648,12.98,13.03,-0.05,-0.38,3560100,6744057,0.53,93954085,4.23,0.0,13.69,0.0,0.0,0.0,0.0,12.83,15.12,Consumer Defensive,Packaged Foods,NYQ,0,0,0,0,0,0,-6,10,21,68,47,38,11,11,31,33,11,133,120
3222,NOG,"Northern Oil and Gas, Inc.",2759766528,27.96,29.38,-1.42,-4.83,1516300,1787516,0.85,51250795,3.72,69.07,29.49,28.79,30.21,31.02,31.31,19.88,44.31,Energy,Oil & Gas E&P,NYQ,0,0,0,1,0,0,-6,5,21,8,62,51,5,74,9,17,12,126,146
3223,RMAX,"RE/MAX Holdings, Inc.",264830160,8.15,8.29,-0.14,-1.69,225400,183136,1.07,1464918,4.04,22.58,8.2,8.11,8.78,9.11,9.29,6.9,14.31,Real Estate,Real Estate Services,NYQ,0,0,0,0,0,0,-6,19,21,25,35,11,61,51,21,33,13,99,66
3224,VRNT,Verint Systems Inc.,1192379136,19.82,20.07,-0.25,-1.25,1165400,1632682,0.69,31262335,5.82,11.96,19.79,19.12,20.98,22.04,22.61,14.15,37.31,Technology,Software - Infrastructure,NMS,0,0,0,0,0,0,-6,62,21,9,31,62,89,69,14,9,1,44,86
3225,LOT,Lotus Technology Inc.,1485382912,2.19,2.2,-0.01,-0.45,54800,114900,0.29,247145,7.01,7.69,2.19,2.13,2.64,3.1,3.3,1.06,7.42,Consumer Cyclical,Auto Manufacturers,NMS,0,0,0,1,0,0,-6,33,21,0,2,9,46,92,6,1,8,64,72
3226,MATX,"Matson, Inc.",3599089152,110.25,113.53,-3.28,-2.89,353100,473962,0.57,52117519,2.78,47.48,112.34,112.75,120.01,121.36,123.46,91.75,169.12,Industrials,Marine Shipping,NYQ,0,0,0,1,0,0,-6,5,21,28,73,86,24,46,14,28,4,122,116
3227,AHL,N/A,2802907904,30.52,30.19,0.33,1.09,139700,372202,0.18,12167113,3.86,21.73,31.0,0.0,0.0,0.0,0.0,28.85,36.1,Financial Services,Insurance - Property & Casualty,NYQ,0,0,0,1,0,0,-6,43,21,68,47,38,12,11,31,33,7,59,143
3228,LPX,Louisiana-Pacific Corporation,6062602752,87.12,90.97,-3.85,-4.23,469900,866216,0.45,78082462,2.97,52.62,90.18,90.38,93.81,93.94,94.95,78.82,122.87,Industrials,Building Products & Equipment,NYQ,0,0,0,1,1,0,-6,10,21,46,83,79,26,33,18,54,4,92,23
3229,TFIN,"Triumph Financial, Inc.",1471506944,62.15,65.45,-3.3,-5.04,403800,225550,1.74,13369454,3.7,43.33,61.33,59.89,65.65,67.98,69.7,42.9,110.58,Financial Services,Banks - Regional,NMS,0,0,0,0,1,1,-6,62,21,9,64,81,77,70,10,14,7,52,61
3230,IDYA,"IDEAYA Biosciences, Inc.",1876882304,21.43,22.58,-1.15,-5.09,694300,1214946,0.55,24796709,4.32,95.33,21.78,20.97,22.31,23.61,23.99,13.45,44.42,Healthcare,Biotechnology,NMS,0,0,0,1,1,0,-6,19,21,7,5,80,19,74,30,6,9,62,67
3231,PML,PIMCO Municipal Income Fund II,487260288,7.33,7.38,-0.05,-0.68,490700,216166,2.26,1600558,0.74,28.96,7.37,7.43,7.7,7.77,7.87,7.12,9.52,Financial Services,Asset Management,NYQ,1,0,1,1,0,0,-6,5,21,41,33,56,32,33,31,28,7,79,82
3232,TEAM,Atlassian Corporation,49269751808,187.69,191.61,-3.92,-2.05,2328200,2382942,0.98,491170386,3.9,19.87,202.7,207.96,218.91,218.54,222.28,135.29,326.0,Technology,Software - Application,NMS,0,0,0,1,0,0,-6,10,21,53,82,13,15,11,14,55,1,69,75
3233,USPH,"U.S. Physical Therapy, Inc.",1111424768,73.16,73.77,-0.61,-0.83,257500,180804,1.42,13856173,3.52,47.19,76.7,76.3,78.89,80.58,81.35,62.77,101.2,Healthcare,Medical Care Facilities,NYQ,0,0,0,0,0,0,-6,5,21,26,39,20,14,42,18,19,9,115,128
3234,CHRD,Chord Energy Corporation,6011697152,104.09,106.72,-2.63,-2.46,371000,793620,0.46,77575646,3.03,49.35,103.14,100.34,106.01,110.23,111.73,79.83,181.17,Energy,Oil & Gas E&P,NMS,0,0,0,0,1,0,-6,48,21,11,15,56,25,66,20,10,12,126,146
3235,CL,Colgate-Palmolive Company,71438524416,88.15,88.85,-0.7,-0.79,3788200,5006734,0.76,453312337,1.56,38.25,90.35,90.62,91.14,91.08,91.33,85.32,109.3,Consumer Defensive,Household & Personal Products,NYQ,0,0,0,0,0,0,-6,5,21,78,31,83,23,11,56,30,11,95,113
3236,SAFT,"Safety Insurance Group, Inc.",1068317952,71.73,73.34,-1.61,-2.2,101100,72112,1.25,5634830,2.41,30.58,76.04,77.42,77.79,77.64,77.89,70.71,90.0,Financial Services,Insurance - Property & Casualty,NMS,0,0,0,0,0,0,-6,5,21,63,47,38,7,12,31,36,7,59,143
3237,SNBR,Sleep Number Corporation,166327344,7.34,7.39,-0.05,-0.68,360500,536684,0.66,4505876,7.66,18.07,7.63,8.03,10.02,10.86,11.65,4.48,20.75,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NMS,0,0,0,0,0,0,-6,38,21,1,81,2,59,88,2,19,8,97,25
3238,POST,"Post Holdings, Inc.",5882212352,105.57,106.87,-1.3,-1.22,803000,628846,1.28,69077462,1.95,36.43,108.59,109.98,111.06,110.63,110.95,103.33,125.84,Consumer Defensive,Packaged Foods,NYQ,0,0,0,0,0,0,-6,10,21,84,55,73,12,7,39,39,11,133,120
3239,GIB,CGI Inc.,22505621504,100.2,101.11,-0.91,-0.9,242500,224870,1.01,23828333,1.57,27.6,104.02,105.22,106.85,107.22,107.86,92.85,122.79,Technology,Information Technology Services,NYQ,0,0,0,0,0,0,-6,5,21,51,39,38,9,16,30,34,1,82,91
3240,RLI,RLI Corp.,6414014976,69.89,70.83,-0.94,-1.33,530000,418970,0.97,30614864,1.78,0.0,71.72,73.12,74.84,74.81,75.53,69.16,91.14,Financial Services,Insurance - Property & Casualty,NYQ,0,0,0,0,0,0,-6,5,21,80,64,50,16,8,30,54,7,59,143
3241,TBBB,BBB Foods Inc.,3052802304,26.6,24.45,2.15,8.79,1672800,594258,2.7,16604806,3.79,100.0,26.48,27.23,27.82,27.69,27.97,23.0,35.22,Consumer Defensive,Discount Stores,NYQ,1,0,0,0,0,0,-6,33,21,74,85,84,52,16,24,56,11,35,68
3242,PACB,"Pacific Biosciences of California, Inc.",432122400,1.44,1.46,-0.02,-1.37,6023200,9457722,0.64,11255470,7.47,30.0,1.37,1.28,1.46,1.71,1.78,0.85,2.72,Healthcare,Medical Devices,NMS,0,0,0,1,0,0,-6,62,21,16,35,0,93,49,9,25,9,114,117
3243,JHX,James Hardie Industries plc,15140130816,26.14,26.68,-0.54,-2.02,3170400,6088470,0.48,159552374,3.49,40.0,26.79,26.16,28.0,28.88,29.38,19.72,43.57,Basic Materials,Building Materials,NYQ,0,0,0,0,0,0,-6,24,21,15,18,29,30,63,19,19,5,93,92
3244,TM,Toyota Motor Corporation,221593878528,170.02,172.14,-2.12,-1.23,334000,431418,0.7,77575325,0.96,42.44,173.38,177.5,181.29,182.33,184.64,155.0,206.81,Consumer Cyclical,Auto Manufacturers,NYQ,0,0,0,1,0,0,-6,24,21,38,31,51,14,18,30,23,8,64,72
3245,ARBE,Arbe Robotics Ltd.,158971296,1.51,1.57,-0.06,-3.82,992300,1606418,0.61,2621011,7.22,18.03,1.63,1.59,1.69,1.74,1.77,0.85,5.09,Technology,Software - Infrastructure,NCM,0,0,0,0,0,1,-6,10,21,3,96,51,24,85,3,10,1,44,86
3246,ODP,The ODP Corporation,541483200,18.0,18.31,-0.31,-1.69,501600,497094,0.87,8597991,4.37,31.54,18.21,17.5,19.66,21.68,22.46,11.85,43.31,Consumer Cyclical,Specialty Retail,NMS,0,0,0,0,0,0,-6,29,21,3,2,9,63,87,12,4,8,111,52
3247,TPH,"Tri Pointe Homes, Inc.",2970352128,32.76,34.13,-1.37,-4.01,1756700,1000734,1.72,31482130,3.21,60.48,32.55,31.85,33.4,34.14,34.53,27.9,47.78,Consumer Cyclical,Residential Construction,NYQ,0,0,0,0,1,0,-6,62,21,25,19,79,75,52,30,20,8,140,21
3248,FLGT,"Fulgent Genetics, Inc.",550115840,18.07,19.12,-1.05,-5.49,323900,283548,1.13,5705990,3.22,100.0,19.64,19.66,19.3,19.6,19.59,14.57,25.11,Healthcare,Diagnostics & Research,NGM,0,0,0,0,0,0,-6,5,21,60,16,10,4,13,52,25,9,128,115
3249,WEX,WEX Inc.,5109279232,149.2,151.44,-2.24,-1.48,288000,491000,0.59,68356053,2.64,14.87,147.46,143.57,152.27,157.53,159.68,110.45,217.47,Technology,Software - Infrastructure,NYQ,0,0,0,1,1,0,-6,52,21,13,14,15,77,62,20,21,1,44,86
3250,LZB,La-Z-Boy Incorporated,1519130496,37.16,38.7,-1.54,-3.98,544000,447618,1.22,17865320,2.96,47.15,39.0,39.62,40.41,40.25,40.62,35.18,48.31,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYQ,0,0,0,0,0,0,-6,5,21,58,76,81,21,16,21,33,8,97,25
3251,WEST,Westrock Coffee Company,567847168,6.0,6.02,-0.02,-0.33,207500,291008,0.68,1944589,4.33,0.0,6.24,6.39,6.71,6.94,7.11,5.28,10.17,Consumer Defensive,Packaged Foods,NGM,1,0,0,0,0,0,-6,24,21,33,13,38,7,36,35,9,11,133,120
3252,WSR,Whitestone REIT,637103616,12.36,12.77,-0.41,-3.21,192100,255756,0.53,3179667,2.19,100.0,12.54,12.59,12.91,12.9,12.98,11.78,15.36,Real Estate,REIT - Retail,NYQ,0,0,1,1,1,0,-6,5,21,74,64,88,44,13,33,33,13,107,121
3253,SHC,Sotera Health Company,3230269952,11.38,11.61,-0.23,-1.98,572400,1188492,0.46,14322835,3.26,30.07,11.6,11.76,12.37,12.63,12.9,9.53,17.08,Healthcare,Diagnostics & Research,NMS,0,0,0,1,0,0,-6,10,21,30,33,15,30,45,22,31,9,128,115
3254,SXC,"SunCoke Energy, Inc.",720380928,8.51,8.61,-0.1,-1.16,840500,959274,0.88,8044848,3.01,5.56,8.47,8.52,8.96,9.07,9.22,7.47,12.82,Basic Materials,Coking Coal,NYQ,0,0,0,1,0,0,-6,38,21,49,64,53,64,14,21,26,5,121,11
3255,PDFS,"PDF Solutions, Inc.",882989376,22.56,22.91,-0.35,-1.53,233900,246872,0.95,5039477,3.38,77.08,21.86,20.87,22.68,23.93,24.4,15.91,39.7,Technology,Software - Application,NMS,0,0,0,0,0,0,-6,67,21,9,17,56,90,75,19,9,1,69,75
3256,PRU,"Prudential Financial, Inc.",36455641088,102.98,105.51,-2.53,-2.4,1577900,1625516,0.74,170103622,1.82,72.18,105.97,105.41,107.51,108.0,108.39,90.38,130.55,Financial Services,Insurance - Life,NYQ,0,0,0,1,0,0,-6,5,21,36,55,81,44,38,27,26,7,91,127
3257,ICHR,"Ichor Holdings, Ltd.",784079872,22.98,22.9,0.08,0.35,411200,464638,0.88,8630680,4.35,24.94,21.15,20.29,23.51,24.97,25.91,15.33,42.7,Technology,Semiconductor Equipment & Materials,NMS,0,0,0,1,1,0,-6,81,21,5,33,68,97,78,11,7,1,77,1
3258,LQDT,"Liquidity Services, Inc.",759911872,24.34,24.16,0.18,0.75,252500,336546,0.75,8377588,2.49,17.54,24.14,25.21,26.98,26.69,27.32,19.87,39.72,Consumer Cyclical,Internet Retail,NMS,0,0,0,0,0,0,-6,67,21,92,94,68,63,4,10,73,8,21,50
3259,ENS,EnerSys,3322488320,86.09,87.38,-1.29,-1.48,222000,457042,0.49,39708850,2.17,38.55,87.3,87.86,91.04,92.09,93.29,76.57,112.53,Industrials,Electrical Equipment & Parts,NYQ,0,0,0,1,0,0,-6,10,21,36,24,58,30,41,32,22,4,27,16
3260,THQ,Abrdn Healthcare Opportunities Fund,734894592,17.76,17.98,-0.22,-1.22,313500,160628,1.95,2899134,1.78,66.48,18.09,18.23,18.6,18.6,18.71,17.42,22.6,Financial Services,Asset Management,NYQ,1,0,1,0,0,0,-6,5,21,63,39,77,19,13,35,33,7,79,82
3261,CI,The Cigna Group,80794730496,302.44,303.06,-0.62,-0.2,1139700,1827362,0.62,579088991,2.13,18.51,313.55,315.8,315.39,315.39,315.31,262.03,370.83,Healthcare,Healthcare Plans,NYQ,0,0,0,0,0,0,-6,10,21,79,15,56,15,10,67,31,9,141,141
3262,ECO,Okeanis Eco Tankers Corp.,741752064,23.04,23.42,-0.38,-1.62,65000,131218,0.49,3061249,2.65,7.06,23.07,22.95,23.31,23.69,23.82,17.91,35.64,Industrials,Marine Shipping,NYQ,0,0,0,0,0,0,-6,33,21,22,13,62,15,54,31,22,4,122,116
3263,UHAL,U-Haul Holding Company,10835458048,61.39,61.5,-0.11,-0.18,194100,134170,1.31,8372273,2.19,94.02,61.77,62.48,65.02,65.58,66.48,56.28,79.04,Industrials,Rental & Leasing Services,NYQ,0,0,1,1,0,0,-6,19,21,43,35,47,26,35,27,34,4,36,33
3264,NVCR,NovoCure Limited,1871849984,16.79,17.42,-0.63,-3.62,740400,1313038,0.56,23075292,4.3,62.62,17.54,17.75,18.99,19.28,19.68,14.17,34.13,Healthcare,Medical Devices,NMS,0,0,1,0,0,1,-6,5,21,40,96,56,16,35,5,32,9,114,117
3265,NICE,NICE Ltd.,9714335744,151.51,151.92,-0.41,-0.27,422200,435796,0.96,72246774,2.7,8.57,164.08,164.15,165.22,167.6,168.25,137.19,200.65,Technology,Software - Application,NMS,0,0,0,1,0,0,-6,10,21,36,18,11,7,19,28,26,1,69,75
3266,ASIX,AdvanSix Inc.,600068224,22.38,23.11,-0.73,-3.16,222900,190872,0.8,4513576,2.87,37.04,23.87,23.76,24.85,25.31,25.61,18.44,33.0,Basic Materials,Chemicals,NYQ,0,0,0,1,0,0,-6,5,21,22,35,9,11,50,13,37,5,132,96
3267,CDLR,Cadeler A/S,1854911232,21.17,20.96,0.21,1.0,49700,64992,0.73,1323176,1.83,3.3,20.51,20.48,20.96,21.17,21.31,17.36,28.75,Industrials,Engineering & Construction,NYQ,0,0,0,0,0,0,-6,62,21,41,31,38,20,26,46,23,4,13,38
3268,UFPT,"UFP Technologies, Inc.",1781816704,231.2,245.6,-14.4,-5.86,127000,192230,0.64,45369745,3.91,100.0,242.15,237.28,241.83,244.48,244.82,178.26,366.41,Healthcare,Medical Devices,NCM,0,0,0,0,0,0,-6,5,21,28,33,95,29,52,31,17,9,114,117
3269,ESTC,Elastic N.V.,8868106240,84.03,85.25,-1.22,-1.43,1430500,2008020,0.59,172422333,3.07,47.37,84.69,85.81,90.71,91.97,93.73,69.0,121.05,Technology,Software - Application,NYQ,0,0,0,1,0,0,-6,24,21,31,55,90,69,43,23,13,1,69,75
3270,MATV,"Mativ Holdings, Inc.",390078912,7.14,7.47,-0.33,-4.42,364200,557668,0.5,3546210,4.38,72.22,7.05,6.63,7.89,8.74,9.12,4.34,19.96,Basic Materials,Specialty Chemicals,NYQ,0,0,0,1,1,1,-6,62,21,1,3,53,86,90,12,4,5,110,45
3271,SRG,Seritage Growth Properties,183618192,3.26,3.39,-0.13,-3.83,73900,110026,0.67,324544,3.96,19.14,3.05,3.01,3.43,3.74,3.9,2.43,5.52,Real Estate,Real Estate Services,NYQ,1,0,0,1,1,1,-6,95,21,6,5,2,80,72,18,9,13,99,66
3272,LLY,Eli Lilly and Company,692827783168,771.75,799.34,-27.59,-3.45,4172000,3725964,1.03,2849386335,2.48,100.0,782.06,781.63,796.66,796.77,799.76,677.09,972.53,Healthcare,Drug Manufacturers - General,NYQ,0,0,0,0,0,0,-6,5,21,40,39,95,12,37,36,22,9,100,135
3273,PG,The Procter & Gamble Company,357964349440,152.68,153.76,-1.08,-0.7,9130500,8150116,0.91,1312898843,1.34,53.7,158.83,161.05,163.51,163.47,164.53,151.9,180.43,Consumer Defensive,Household & Personal Products,NYQ,0,0,0,0,0,0,-7,5,19,79,39,64,15,9,37,33,11,95,113
3274,MEOH,Methanex Corporation,2271928576,33.63,33.14,0.49,1.48,563800,622912,0.88,21168413,3.42,8.4,34.02,34.02,37.01,38.18,39.0,25.46,54.49,Basic Materials,Chemicals,NMS,0,0,0,0,0,0,-7,19,19,8,62,64,12,72,9,12,5,132,96
3275,DNB,"Dun & Bradstreet Holdings, Inc.",4066804224,9.11,9.11,-0.0,-0.0,1046100,6402620,0.12,57714630,0.18,16.67,9.09,9.08,9.6,9.8,9.95,7.78,12.94,Financial Services,Financial Data & Stock Exchanges,NYQ,0,0,1,1,0,0,-7,29,19,31,66,22,48,41,16,32,7,48,56
3276,RDNT,"RadNet, Inc.",4161169152,55.46,56.59,-1.13,-2.0,758800,675188,1.12,38508580,3.74,100.0,56.38,56.25,57.97,58.17,58.58,45.0,93.65,Healthcare,Diagnostics & Research,NGM,0,0,0,1,0,0,-7,14,19,40,87,95,44,40,18,29,9,128,115
3277,IRT,"Independence Realty Trust, Inc.",4099331840,17.1,17.47,-0.37,-2.12,4263800,2334486,1.41,42024797,2.06,91.75,17.65,18.1,18.76,18.72,18.98,17.05,22.26,Real Estate,REIT - Residential,NYQ,0,0,1,1,0,0,-7,5,19,75,66,79,16,10,30,35,13,118,133
3278,UNG,"United States Natural Gas Fund, LP",187794688,15.54,15.29,0.25,1.64,5860200,6587254,0.88,108517096,3.1,62.22,15.63,16.42,17.15,17.25,17.56,12.35,24.33,Exchange Traded Fund,Exchange Traded Fund,PCX,0,0,0,0,0,0,-7,52,19,87,73,6,14,7,20,49,3,50,111
3279,SEVN,Seven Hills Realty Trust,162024960,10.87,11.08,-0.21,-1.9,121500,50806,2.35,596069,3.1,12.63,11.83,11.86,11.97,11.96,11.96,10.18,14.66,Real Estate,REIT - Mortgage,NCM,0,0,0,0,0,0,-7,5,19,46,33,38,10,17,30,28,13,70,78
3280,TLSI,"TriSalus Life Sciences, Inc.",180005280,4.74,4.98,-0.24,-4.82,34900,86136,0.4,456757,6.41,44.44,5.1,5.22,5.28,5.38,5.44,3.5,6.04,Healthcare,Medical Devices,NGM,0,0,0,1,0,1,-7,5,19,68,24,4,7,5,36,27,9,114,117
3281,FAF,First American Financial Corporation,5631716864,54.73,56.34,-1.61,-2.86,1145800,1242740,0.77,72068796,3.12,17.59,58.94,59.1,60.07,60.05,60.13,53.09,70.92,Financial Services,Insurance - Specialty,NYQ,0,0,0,1,0,0,-7,5,19,78,37,29,10,9,34,50,7,112,142
3282,BEAM,Beam Therapeutics Inc.,1968906112,19.58,21.17,-1.59,-7.51,3007400,2114382,1.42,38143100,6.31,89.66,19.14,18.74,21.04,21.9,22.62,13.52,35.25,Healthcare,Biotechnology,NMS,0,0,0,0,1,1,-7,67,19,10,61,26,89,60,12,15,9,62,67
3283,KLIC,"Kulicke and Soffa Industries, Inc.",1855368576,35.16,35.77,-0.61,-1.71,406500,612920,0.66,20574461,3.07,63.1,35.37,34.58,36.85,38.13,38.72,26.63,53.31,Technology,Semiconductor Equipment & Materials,NMS,0,0,0,0,1,0,-7,24,19,12,37,50,63,63,14,13,1,77,1
3284,WLY,"John Wiley & Sons, Inc.",2178874880,40.8,42.42,-1.62,-3.82,697884,561054,0.98,23551670,3.22,38.95,42.15,41.83,42.22,42.11,42.0,36.5,53.96,Communication Services,Publishing,NYQ,0,0,0,0,0,0,-7,14,19,68,59,90,79,14,38,30,2,120,54
3285,ACIU,AC Immune SA,206230000,2.05,2.08,-0.03,-1.44,123300,119498,1.02,224611,7.3,12.39,2.01,1.94,2.21,2.35,2.42,1.43,4.26,Healthcare,Biotechnology,NGM,0,0,0,0,0,0,-7,57,19,5,11,71,67,82,14,7,9,62,67
3286,IOT,Samsara Inc.,21418420224,37.62,37.56,0.06,0.16,3034000,5597540,0.54,232730806,3.42,10.91,39.34,40.84,42.6,42.52,43.35,31.4,61.9,Technology,Software - Infrastructure,NYQ,0,0,0,1,0,0,-7,19,19,49,73,79,16,34,22,49,1,44,86
3287,PMF,PIMCO Municipal Income Fund,204999600,7.8,7.84,-0.04,-0.51,120700,98104,1.22,776556,0.89,0.0,7.87,7.95,8.3,8.4,8.52,7.58,10.5,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,-7,5,19,40,31,38,38,26,30,27,7,79,82
3288,PHG,Koninklijke Philips N.V.,22318942208,24.11,24.04,0.07,0.29,607600,1151252,0.53,27231531,1.42,29.41,23.88,23.89,24.89,25.12,25.43,21.48,32.91,Healthcare,Medical Devices,NYQ,1,0,0,0,0,0,-7,57,19,46,37,83,69,35,32,29,9,114,117
3289,CE,Celanese Corporation,6291996160,57.51,59.27,-1.76,-2.97,1884300,1972822,0.46,106494471,3.62,53.44,58.0,55.75,64.29,71.1,74.06,36.29,147.85,Basic Materials,Chemicals,NYQ,0,0,0,1,1,0,-7,52,19,2,1,38,67,88,21,3,5,132,96
3290,VRE,"Veris Residential, Inc.",1605345792,14.52,14.8,-0.28,-1.89,548500,489152,0.89,7352773,1.98,77.48,14.78,15.02,15.56,15.65,15.85,14.12,18.85,Real Estate,REIT - Residential,NYQ,0,0,1,1,0,0,-7,5,19,56,37,48,23,14,30,35,13,118,133
3291,MBIN,Merchants Bancorp,1557683712,33.95,35.43,-1.48,-4.18,122900,178928,0.63,5883253,3.43,49.64,34.05,33.55,35.49,36.18,36.72,27.25,53.27,Financial Services,Banks - Regional,NCM,0,0,0,1,1,0,-7,52,19,28,14,86,77,45,35,19,7,52,61
3292,SQM,Sociedad Química y Minera de Chile S.A.,10294496256,36.5,37.92,-1.42,-3.74,1377000,1127194,1.15,38893136,3.92,79.78,35.98,35.29,36.86,37.86,38.35,29.36,45.89,Basic Materials,Specialty Chemicals,NYQ,1,0,0,0,1,0,-7,67,19,31,15,8,84,36,31,24,5,110,45
3293,AFYA,Afya Limited,1403737984,15.53,15.44,0.09,0.58,85700,125784,0.64,2300500,3.07,9.13,16.94,17.53,17.44,17.36,17.41,14.52,19.9,Consumer Defensive,Education & Training Services,NMS,0,0,0,0,0,0,-7,10,19,84,18,50,3,6,59,27,11,57,136
3294,MANH,"Manhattan Associates, Inc.",11909854208,196.16,197.85,-1.69,-0.85,351400,748306,0.45,143023021,2.17,18.5,196.22,192.14,203.7,209.76,212.76,140.81,312.6,Technology,Software - Application,NMS,0,0,0,0,1,0,-7,14,19,10,64,62,61,68,10,21,1,69,75
3295,SDGR,"Schrödinger, Inc.",1494687488,20.37,21.14,-0.77,-3.64,1082400,1154320,0.94,25837057,4.15,73.08,21.3,21.94,22.18,22.42,22.77,16.6,28.47,Healthcare,Health Information Services,NMS,0,0,0,0,0,0,-7,10,19,89,22,5,14,2,61,29,9,61,106
3296,TNK,Teekay Tankers Ltd.,1497957120,43.43,43.95,-0.52,-1.18,321600,543452,0.51,24323337,3.43,5.64,43.98,43.68,43.76,44.54,44.65,33.35,66.25,Energy,Oil & Gas Midstream,NYQ,0,0,0,1,0,0,-7,29,19,21,11,90,7,56,29,14,12,86,140
3297,CHD,"Church & Dwight Co., Inc.",23521916928,95.51,97.07,-1.56,-1.61,2036900,2346944,0.87,226292592,1.48,38.71,97.34,98.01,100.8,101.23,102.17,90.99,116.46,Consumer Defensive,Household & Personal Products,NYQ,0,0,1,0,0,0,-7,5,19,77,57,58,26,9,30,31,11,95,113
3298,ONTF,"ON24, Inc.",216198768,5.09,5.2,-0.11,-2.12,210000,199064,0.84,1072681,2.79,66.67,5.34,5.35,5.62,5.75,5.84,4.35,7.04,Technology,Software - Application,NYQ,0,0,0,0,0,0,-7,5,19,22,35,13,17,49,17,21,1,69,75
3299,APA,APA Corporation,6729758720,18.65,19.47,-0.82,-4.21,7752600,7773528,1.0,143051450,4.3,45.12,19.3,18.77,19.87,20.81,21.12,13.58,33.41,Energy,Oil & Gas E&P,NMS,0,0,0,1,0,0,-7,19,19,7,13,14,5,73,14,11,12,126,146
3300,BSM,"Black Stone Minerals, L.P.",2740686080,12.95,13.13,-0.18,-1.37,423500,420570,1.01,5627823,1.93,41.77,13.24,13.45,13.79,13.85,14.0,12.78,15.81,Energy,Oil & Gas E&P,NYQ,0,0,0,1,0,0,-7,5,19,53,55,38,10,13,25,31,12,126,146
3301,CHX,ChampionX Corporation,4940988416,25.81,26.6,-0.79,-2.97,7413200,3063160,2.32,77502469,2.95,37.95,25.96,25.78,26.95,27.51,27.87,21.92,35.94,Energy,Oil & Gas Equipment & Services,NMS,1,0,0,1,1,0,-7,38,19,26,19,26,21,43,29,20,12,102,138
3302,DVAX,Dynavax Technologies Corporation,1253645568,10.44,10.74,-0.3,-2.79,1512900,2030206,0.75,20447397,3.29,37.1,10.34,10.47,11.3,11.5,11.77,9.22,14.63,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,0,0,0,0,1,0,-7,57,19,60,73,9,52,9,19,37,9,54,95
